,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights,user_type
704,Student8,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
706,Student9,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
708,Student85,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
710,Student55,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
714,Student18,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
716,Student67,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
718,Student101,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
720,Student81,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
722,Student9,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
724,Student26,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
726,Student55,idqnio8shug2aa,directed,post_graph,30,0,0,0,30,Student
17,Student55,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
21,Student100,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
23,Student51,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
27,Student76,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
31,Student88,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
33,Student90,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
35,Student98,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
37,Student39,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
39,Student11,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
41,Student58,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
43,Student45,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
47,Student60,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
49,Student83,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
51,Student85,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
53,Student38,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
57,Student59,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
59,Student42,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
61,Student5,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
63,Student101,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
65,Student2,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
67,Student4,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
69,Student37,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
73,Student94,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
75,Student8,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
77,Student68,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
79,Student96,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
81,Student9,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
85,Student20,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
87,Student34,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
89,Student93,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
93,Student67,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
95,Student82,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
97,Student10,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
99,Student24,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
101,Student50,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
103,Student32,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
105,Student71,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
107,Student25,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
109,Student81,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
111,Student46,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
113,Student74,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
115,Student36,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
117,Student53,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
119,Student6,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
121,Student48,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
125,Student44,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
127,Student1,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
129,Student26,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
133,Student61,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
135,Student77,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
137,Student97,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
139,Student21,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
141,Student41,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
143,Student63,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
145,Student72,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
147,Student29,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
149,Student43,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
151,Student52,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
153,Student28,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
155,Student79,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
157,Student92,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
159,Student80,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
161,Student33,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
163,Student13,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
165,Student78,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
167,Student12,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
169,Student95,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
171,Student7,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
173,Student3,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
175,Student22,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
177,Student99,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
179,Student15,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
181,Student65,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
183,Student40,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
185,Student35,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
187,Student17,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
193,Student75,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
195,Student49,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
197,Student47,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
199,Student66,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
201,Student19,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
205,Student18,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
207,Student73,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
209,Student70,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
211,Student30,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
217,Student91,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
219,Student84,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
221,Student54,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
223,Student64,idfaa4du2eb3bd,directed,post_graph,106,0,0,0,106,Student
