id,Source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
2689,Student43,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2690,Student43,Teacher1,directed,user_graph,7,0,0,0,7
2691,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2692,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2693,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2694,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2695,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2696,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2697,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2698,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2699,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7
2700,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2702,Student25,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2703,Student25,Teacher1,directed,user_graph,7,0,0,0,7
2704,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2705,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2706,Student25,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2707,Student25,Teacher1,directed,user_graph,7,0,0,0,7
2708,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2709,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2710,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2711,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2712,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2713,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2714,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7
2715,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2748,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2749,Student86,Teacher1,directed,user_graph,7,0,0,0,7
2750,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2751,Student86,Teacher1,directed,user_graph,7,0,0,0,7
2752,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2753,Student86,Teacher1,directed,user_graph,7,0,0,0,7
2754,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2755,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2756,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2757,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2758,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2759,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2760,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7
2761,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2782,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2783,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2784,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2785,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2786,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2787,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2788,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2789,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2790,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2791,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2792,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2793,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2794,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7
2795,Teacher1,Teacher1,directed,user_graph,7,0,0,0,7
2919,Student59,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2920,Student59,Student100,directed,user_graph,7,0,0,0,7
2921,Student26,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2922,Student26,Student100,directed,user_graph,7,0,0,0,7
2923,Student95,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2924,Student95,Student100,directed,user_graph,7,0,0,0,7
2925,Student1,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2926,Student1,Student100,directed,user_graph,7,0,0,0,7
2927,Student44,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2928,Student44,Student100,directed,user_graph,7,0,0,0,7
2929,Student48,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2930,Student48,Student100,directed,user_graph,7,0,0,0,7
2931,Student58,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7
2932,Student58,Student100,directed,user_graph,7,0,0,0,7
3623,Student51,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3625,Student1,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3627,Student24,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3629,Student56,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3631,Teacher2,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3633,Student13,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3635,Student56,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7
3786,Student24,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3787,Student24,Student24,directed,user_graph,7,0,0,0,7
3788,Student46,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3789,Student46,Student24,directed,user_graph,7,0,0,0,7
3790,Student76,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3791,Student76,Student24,directed,user_graph,7,0,0,0,7
3792,Student1,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3793,Student1,Student24,directed,user_graph,7,0,0,0,7
3794,Student43,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3795,Student43,Student24,directed,user_graph,7,0,0,0,7
3796,Student6,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3797,Student6,Student24,directed,user_graph,7,0,0,0,7
3798,Student85,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7
3799,Student85,Student24,directed,user_graph,7,0,0,0,7
3907,Student85,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3909,Student8,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3911,Student26,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3913,Student68,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3915,Student32,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3917,Student81,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
3919,Student71,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7
4201,Student22,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4202,Student22,Student24,directed,user_graph,7,0,0,0,7
4203,Teacher2,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4204,Teacher2,Student24,directed,user_graph,7,0,0,0,7
4205,Student71,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4206,Student71,Student24,directed,user_graph,7,0,0,0,7
4207,Student51,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4208,Student51,Student24,directed,user_graph,7,0,0,0,7
4209,Student81,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4210,Student81,Student24,directed,user_graph,7,0,0,0,7
4211,Student35,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4212,Student35,Student24,directed,user_graph,7,0,0,0,7
4213,Student44,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7
4214,Student44,Student24,directed,user_graph,7,0,0,0,7
4388,Student85,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4389,Student85,Student1,directed,user_graph,7,0,0,0,7
4390,Student8,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4391,Student8,Student1,directed,user_graph,7,0,0,0,7
4392,Student44,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4393,Student44,Student1,directed,user_graph,7,0,0,0,7
4394,Student72,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4395,Student72,Student1,directed,user_graph,7,0,0,0,7
4396,Student13,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4397,Student13,Student1,directed,user_graph,7,0,0,0,7
4398,Student51,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4399,Student51,Student1,directed,user_graph,7,0,0,0,7
4400,Student53,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7
4401,Student53,Student1,directed,user_graph,7,0,0,0,7
4515,Student85,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4517,Student32,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4519,Student1,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4521,Student22,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4523,Student8,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4525,Student24,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4527,Student53,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7
4648,Student100,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4650,Student24,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4652,Student51,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4654,Student54,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4656,Student10,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4658,Student42,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
4660,Student87,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7
1424,Teacher3,ids6r2trzec4g5,directed,post_graph,7,3,0,0,10
1333,Teacher4,idrmbn86r8h52v,directed,post_graph,7,4,0,0,11
2263,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,4,0,0,11
1348,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,5,0,0,12
2015,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,5,0,0,12
2203,Teacher7,idtuzr7l2rk2wv,directed,post_graph,7,5,0,0,12
2686,Teacher1,idxda8mryajfl,directed,post_graph,7,5,0,0,12
2701,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,5,0,0,12
2747,Teacher1,idxdk16ibv57it,directed,post_graph,7,5,0,0,12
2649,Student65,idwoh3ut1gq602,directed,post_graph,7,56,0,0,63
1501,Teacher3,ids784ednlu3a2,directed,post_graph,7,6,0,0,13
1831,Teacher3,ids9mee2ceu725,directed,post_graph,7,6,0,0,13
2335,Teacher7,idtv0fxxl425i2,directed,post_graph,7,6,0,0,13
2366,Teacher7,idtv0pcndey1t9,directed,post_graph,7,6,0,0,13
2455,Teacher6,iduafpquedx1zd,directed,post_graph,7,6,0,0,13
2781,Teacher1,idxdojopyhh4y7,directed,post_graph,7,6,0,0,13
4387,Student1,if3zscdmwdr6z2,directed,post_graph,7,61,0,0,68
4200,Student24,ieywb3qrz764xb,directed,post_graph,7,64,0,0,71
2918,Student100,idyyc5yx2475gr,directed,post_graph,7,67,0,0,74
1617,Teacher2,ids7gazb9r56v3,directed,post_graph,7,7,0,0,14
3785,Student24,ieh8o3zhc8c1y1,directed,post_graph,7,74,0,0,81
282,Student48,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
283,Student48,Student81,directed,user_graph,8,0,0,0,8
284,Student55,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
285,Student55,Student81,directed,user_graph,8,0,0,0,8
286,Student34,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
287,Student34,Student81,directed,user_graph,8,0,0,0,8
288,Student24,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
289,Student24,Student81,directed,user_graph,8,0,0,0,8
290,Student51,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
291,Student51,Student81,directed,user_graph,8,0,0,0,8
292,Student81,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
293,Student81,Student81,directed,user_graph,8,0,0,0,8
294,Student12,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
295,Student12,Student81,directed,user_graph,8,0,0,0,8
296,Student35,idgw6kt1inbha,directed,post_graph,8,0,0,0,8
297,Student35,Student81,directed,user_graph,8,0,0,0,8
651,Teacher1,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
653,Student72,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
655,Student95,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
657,Student25,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
659,Student99,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
661,Teacher3,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
663,Student22,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
665,Student3,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8
1051,Student68,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1053,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1055,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1057,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1059,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1061,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1063,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8
1065,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,1,9
1100,Student8,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1102,Student2,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1104,Student83,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1106,Student55,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1108,Student41,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1110,Student66,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1112,Student3,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1114,Student35,idrl43e8otx57,directed,post_graph,8,0,0,0,8
1517,Student60,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1518,Student60,Teacher2,directed,user_graph,8,0,0,0,8
1519,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1520,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1521,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1522,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1523,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1524,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1525,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1526,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1527,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1528,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1529,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1530,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1531,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8
1532,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1636,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1637,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1638,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1639,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1640,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1641,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1642,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1643,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1644,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1645,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1646,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1647,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1648,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1649,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1650,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8
1651,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1724,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1725,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1726,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1727,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1728,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1729,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1730,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1731,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1732,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1733,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1734,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1735,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1736,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1737,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1738,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8
1739,Teacher2,Teacher2,directed,user_graph,8,0,0,0,8
1802,Student9,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1803,Student9,Teacher3,directed,user_graph,8,0,0,0,8
1804,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1805,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1806,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1807,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1808,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1809,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1810,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1811,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1812,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1813,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1814,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1815,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1816,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8
1817,Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
1847,Student34,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1848,Student34,Student55,directed,user_graph,8,0,0,0,8
1849,Student22,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1850,Student22,Student55,directed,user_graph,8,0,0,0,8
1851,Student8,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1852,Student8,Student55,directed,user_graph,8,0,0,0,8
1853,Teacher2,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1854,Teacher2,Student55,directed,user_graph,8,0,0,0,8
1855,Student68,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1856,Student68,Student55,directed,user_graph,8,0,0,0,8
1857,Student32,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1858,Student32,Student55,directed,user_graph,8,0,0,0,8
1859,Student77,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1860,Student77,Student55,directed,user_graph,8,0,0,0,8
1861,Student96,idslebcq70w3nz,directed,post_graph,8,0,0,0,8
1862,Student96,Student55,directed,user_graph,8,0,0,0,8
2132,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8
2133,Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
2134,Student74,idto0s6rq512u0,directed,post_graph,8,0,0,0,8
2135,Student74,Teacher6,directed,user_graph,8,0,0,0,8
2136,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8
2137,Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
2138,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8
2139,Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
2140,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9
2141,Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
2142,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9
2143,Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
2144,Student74,idto0s6rq512u0,directed,post_graph,8,0,0,1,9
2145,Student74,Teacher6,directed,user_graph,8,0,0,1,9
2146,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9
2147,Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
2279,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2280,Student10,Teacher7,directed,user_graph,8,0,0,0,8
2281,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2282,Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
2283,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2284,Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
2285,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2286,Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
2287,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2288,Student10,Teacher7,directed,user_graph,8,0,0,0,8
2289,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8
2290,Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
2291,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,1,9
2292,Teacher7,Teacher7,directed,user_graph,8,0,0,1,9
2293,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,1,9
2294,Student10,Teacher7,directed,user_graph,8,0,0,1,9
2670,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2671,Student79,Teacher1,directed,user_graph,8,0,0,0,8
2672,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2673,Student79,Teacher1,directed,user_graph,8,0,0,0,8
2674,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2675,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2676,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2677,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2678,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2679,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2680,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2681,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2682,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2683,Student79,Teacher1,directed,user_graph,8,0,0,0,8
2684,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8
2685,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2731,Student47,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2732,Student47,Teacher1,directed,user_graph,8,0,0,0,8
2733,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2734,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2735,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2736,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2737,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2738,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2739,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2740,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2741,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2742,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2743,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2744,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
2745,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8
2746,Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
3454,Student34,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3456,Student65,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3458,Student47,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3460,Student1,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3462,Student28,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3464,Student8,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3466,Student85,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3468,Student68,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8
3570,Student8,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3571,Student8,Student13,directed,user_graph,8,0,0,0,8
3572,Student71,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3573,Student71,Student13,directed,user_graph,8,0,0,0,8
3574,Student32,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3575,Student32,Student13,directed,user_graph,8,0,0,0,8
3576,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3577,Student13,Student13,directed,user_graph,8,0,0,0,8
3578,Student46,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3579,Student46,Student13,directed,user_graph,8,0,0,0,8
3580,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3581,Student13,Student13,directed,user_graph,8,0,0,0,8
3582,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3583,Student13,Student13,directed,user_graph,8,0,0,0,8
3584,Student68,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8
3585,Student68,Student13,directed,user_graph,8,0,0,0,8
3606,Student68,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3607,Student68,Student61,directed,user_graph,8,0,0,0,8
3608,Student42,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3609,Student42,Student61,directed,user_graph,8,0,0,0,8
3610,Student51,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3611,Student51,Student61,directed,user_graph,8,0,0,0,8
3612,Student24,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3613,Student24,Student61,directed,user_graph,8,0,0,0,8
3614,Student29,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3615,Student29,Student61,directed,user_graph,8,0,0,0,8
3616,Student46,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3617,Student46,Student61,directed,user_graph,8,0,0,0,8
3618,Student1,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3619,Student1,Student61,directed,user_graph,8,0,0,0,8
3620,Teacher2,ieecdf23g055qb,directed,post_graph,8,0,0,0,8
3621,Teacher2,Student61,directed,user_graph,8,0,0,0,8
4464,Student12,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4465,Student12,Teacher4,directed,user_graph,8,0,0,0,8
4466,Student28,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4467,Student28,Teacher4,directed,user_graph,8,0,0,0,8
4468,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4469,Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
4470,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4471,Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
4472,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4473,Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
4474,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8
4475,Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
