,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
0,gd6v7134AUa,i9d7o0z0z6x7ni,directed,post_graph,0,0,0,0,0
1,gd6v7134AUa,i9d7o1adv0s7nn,directed,post_graph,0,0,0,0,0
2,gd6v7134AUa,i9d7o1dyps97np,directed,post_graph,0,0,0,0,0
3,gd6v7134AUa,i9d7o1giqfq7nr,directed,post_graph,0,0,0,0,0
4,gd6v7134AUa,i9d7o1lco8l7nv,directed,post_graph,0,0,0,0,0
1383,Missing68,ia20cqzjdz35q0,directed,post_graph,0,0,0,0,0
1600,User91,iabj57kltdgle,directed,post_graph,0,0,0,0,0
2046,Missing66,iaomdm92z007or,directed,post_graph,0,0,0,0,0
2057,User348,iapja98yo9n2f8,directed,post_graph,0,0,0,0,0
2169,Missing68,iau7jadsrcf225,directed,post_graph,0,0,0,0,0
2240,User90,iaw5t5a74uj67a,directed,post_graph,0,0,0,0,0
2342,User37,iaypkq0szz75a4,directed,post_graph,0,0,0,0,0
2403,Missing68,ib0awfxidpd3ba,directed,post_graph,0,0,0,0,0
2429,Missing68,ib14knvjhlf4l4,directed,post_graph,0,0,0,0,0
2493,Missing66,ib4ghddpm134v2,directed,post_graph,0,0,0,0,0
2733,User75,ibfiyen35fx6lb,directed,post_graph,0,0,0,0,0
2805,User156,ibiqnhyswol19d,directed,post_graph,0,0,0,0,0
2841,User45,ibk1uh51y1e782,directed,post_graph,0,0,0,0,0
2976,User90,ibrk8bgdg4k2y8,directed,post_graph,0,0,0,0,0
2994,Missing66,ibsmvd2mkqk3wg,directed,post_graph,0,0,0,0,0
3020,User74,ibt2cdf4bxii6,directed,post_graph,0,0,0,0,0
3044,Missing66,ibu2kaji6ay1hs,directed,post_graph,0,0,0,0,0
3108,Missing66,ibvnj9o1wqp1r6,directed,post_graph,0,0,0,0,0
3130,User178,ibwt80z6tze54t,directed,post_graph,0,0,0,0,0
3139,User178,ibxqoevwzxt1in,directed,post_graph,0,0,0,0,0
3227,User174,ic1xxa77fis6be,directed,post_graph,0,0,0,0,0
3232,Missing68,ic2qe9112jd3pz,directed,post_graph,0,0,0,0,0
3253,User70,ic3jwnthi525ec,directed,post_graph,0,0,0,0,0
3355,User367,ic7z26xyl6t38f,directed,post_graph,0,0,0,0,0
3357,User38,ic864b146pz7g9,directed,post_graph,0,0,0,0,0
3650,Missing68,icl9xp8g1hi1rr,directed,post_graph,0,0,0,0,0
3682,User75,icme07pnolj5p,directed,post_graph,0,0,0,0,0
3764,User242,ico8zariji46w3,directed,post_graph,0,0,0,0,0
3801,Missing66,icprebynbq55nx,directed,post_graph,0,0,0,0,0
3819,Missing66,ics1j699gmv1es,directed,post_graph,0,0,0,0,0
3894,Missing68,icv5zdz9nun2v9,directed,post_graph,0,0,0,0,0
3986,Missing68,id1bcaqnd9g6kd,directed,post_graph,0,0,0,0,0
3884,User135,icuowg3bcu52dp,directed,post_graph,0,106,0,0,106
3765,User336,ico9zbtko471iq,directed,post_graph,0,115,0,0,115
2551,User182,ib8pbtjfi5l5pu,directed,post_graph,0,120,0,0,120
2324,i4jx25qj4hh7k5,iay2u8s9o7141m,directed,post_graph,0,122,0,0,122
2968,User362,ibr6auh8pao6ln,directed,post_graph,0,131,0,0,131
3133,User37,ibx4rdr1wcy5s6,directed,post_graph,0,157,0,0,157
1902,User336,iaj1ybgsyrm3qs,directed,post_graph,0,21,0,0,21
2601,User341,ibb61r64wsjyc,directed,post_graph,0,35,0,0,35
2450,User153,ib2igfn929512,directed,post_graph,0,37,0,0,37
2485,User201,ib3ztjt42le23m,directed,post_graph,0,41,0,0,41
2673,User262,ibdp54vorah68p,directed,post_graph,0,48,0,0,48
3169,User34,ibzepejpvge6ws,directed,post_graph,0,54,0,0,54
2788,User164,ibi84jqr5ty2jj,directed,post_graph,0,64,0,0,64
3803,User333,icqr1ruurz25db,directed,post_graph,0,72,0,0,72
2434,Missing68,ib1b4wl93i32l8,directed,post_graph,0,80,0,0,80
2519,User292,ib6jfrt02z15tg,directed,post_graph,0,83,0,0,83
3846,User34,icu05blm42w4rm,directed,post_graph,0,91,0,0,91
857,User253,i9m7hvraj6h6wo,directed,post_graph,2,0,0,0,2
858,User253,Missing68,directed,user_graph,2,0,0,0,2
859,User153,i9m7hvraj6h6wo,directed,post_graph,2,0,0,0,2
860,User153,Missing68,directed,user_graph,2,0,0,0,2
984,User150,i9oxujcyted3fp,directed,post_graph,2,0,0,0,2
986,Missing31,i9oxujcyted3fp,directed,post_graph,2,0,0,0,2
993,User174,i9qbznobsza4gp,directed,post_graph,2,0,0,0,2
995,User129,i9qbznobsza4gp,directed,post_graph,2,0,0,0,2
1002,User242,i9r70843qhm2ds,directed,post_graph,2,0,0,0,2
1004,Missing68,i9r70843qhm2ds,directed,post_graph,2,0,0,0,2
1038,User93,i9suyz5h6x3sx,directed,post_graph,2,0,0,0,2
1039,User93,User250,directed,user_graph,2,0,0,0,2
1041,User166,i9sxc9gafwi3uy,directed,post_graph,2,0,0,0,2
1043,User84,i9sxc9gafwi3uy,directed,post_graph,2,0,0,0,2
1046,Missing68,i9sxgdfrb6f44x,directed,post_graph,2,0,0,0,2
1047,Missing68,User156,directed,user_graph,2,0,0,0,2
1048,User242,i9sxgdfrb6f44x,directed,post_graph,2,0,0,0,2
1049,User242,User156,directed,user_graph,2,0,0,0,2
1147,User256,i9u0ql9jgjn4qx,directed,post_graph,2,0,0,0,2
1148,User256,User348,directed,user_graph,2,0,0,0,2
1149,User90,i9u0ql9jgjn4qx,directed,post_graph,2,0,0,0,2
1150,User90,User348,directed,user_graph,2,0,0,0,2
1162,User93,i9u5rfkxxvi40v,directed,post_graph,2,0,0,0,2
1164,Missing65,i9u5rfkxxvi40v,directed,post_graph,2,0,0,0,2
1167,User264,i9uem1mytg071m,directed,post_graph,2,0,0,0,2
1169,User150,i9uem1mytg071m,directed,post_graph,2,0,0,0,2
1172,User55,i9uhza4upb71we,directed,post_graph,2,0,0,0,2
1174,User156,i9uhza4upb71we,directed,post_graph,2,0,0,0,2
1290,User70,i9xq5x5kmg82w5,directed,post_graph,2,0,0,0,2
1291,User70,Missing68,directed,user_graph,2,0,0,0,2
1292,User28,i9xq5x5kmg82w5,directed,post_graph,2,0,0,0,2
1293,User28,Missing68,directed,user_graph,2,0,0,0,2
1352,User150,ia1oqvp631c28v,directed,post_graph,2,0,0,0,2
1354,User146,ia1oqvp631c28v,directed,post_graph,2,0,0,0,2
1374,User90,ia1x6jlc4d8dk,directed,post_graph,2,0,0,0,2
1376,Missing68,ia1x6jlc4d8dk,directed,post_graph,2,0,0,0,2
1379,User86,ia1ziz24xgv9t,directed,post_graph,2,0,0,0,2
1381,User255,ia1ziz24xgv9t,directed,post_graph,2,0,0,0,2
1388,User323,ia2pcc0yiry4kn,directed,post_graph,2,0,0,0,2
1389,User323,User217,directed,user_graph,2,0,0,0,2
1391,User53,ia2pnjugezk6o9,directed,post_graph,2,0,0,0,2
1393,User166,ia2pnjugezk6o9,directed,post_graph,2,0,0,0,2
1403,User336,ia39a8k5go51xb,directed,post_graph,2,0,0,0,2
1405,Missing68,ia39a8k5go51xb,directed,post_graph,2,0,0,0,2
1411,User90,ia3eflo04vigm,directed,post_graph,2,0,0,0,2
1413,Missing31,ia3eflo04vigm,directed,post_graph,2,0,0,0,2
1424,User313,ia42676smfy77u,directed,post_graph,2,0,0,0,2
1426,hv9ile47wap2ny,ia42676smfy77u,directed,post_graph,2,0,0,0,2
1458,Missing66,ia4jdx2a7h3573,directed,post_graph,2,0,0,0,2
1459,Missing66,User242,directed,user_graph,2,0,0,0,2
1460,User313,ia4jdx2a7h3573,directed,post_graph,2,0,0,0,2
1461,User313,User242,directed,user_graph,2,0,0,0,2
1488,Missing68,ia5swxjy14m3pm,directed,post_graph,2,0,0,0,2
1489,Missing68,User320,directed,user_graph,2,0,0,0,2
1490,User156,ia5swxjy14m3pm,directed,post_graph,2,0,0,0,2
1491,User156,User320,directed,user_graph,2,0,0,0,2
1497,Missing68,ia63flaazjkgo,directed,post_graph,2,0,0,0,2
1499,User158,ia63flaazjkgo,directed,post_graph,2,0,0,0,2
1533,Missing68,ia7nki9h4ny3sh,directed,post_graph,2,0,0,0,2
1534,Missing68,User222,directed,user_graph,2,0,0,0,2
1535,User70,ia7nki9h4ny3sh,directed,post_graph,2,0,0,0,2
1536,User70,User222,directed,user_graph,2,0,0,0,2
1552,User98,ia8mp5b64x925g,directed,post_graph,2,0,0,0,2
1553,User98,User320,directed,user_graph,2,0,0,0,2
1554,Missing68,ia8mp5b64x925g,directed,post_graph,2,0,0,0,2
1555,Missing68,User320,directed,user_graph,2,0,0,0,2
1603,User150,iabnqqw6gmb1ke,directed,post_graph,2,0,0,0,2
1604,User150,hzigfb5cvgr,directed,user_graph,2,0,0,0,2
1605,User321,iabnqqw6gmb1ke,directed,post_graph,2,0,0,0,2
1606,User321,hzigfb5cvgr,directed,user_graph,2,0,0,0,2
1609,User278,iabtbrmyrm729l,directed,post_graph,2,0,0,0,2
1611,Missing9,iabtbrmyrm729l,directed,post_graph,2,0,0,0,2
1626,Missing65,iacbkrews9t5nd,directed,post_graph,2,0,0,0,2
1627,Missing65,User307,directed,user_graph,2,0,0,0,2
1628,Missing68,iacbkrews9t5nd,directed,post_graph,2,0,0,0,2
1629,Missing68,User307,directed,user_graph,2,0,0,0,2
1640,User166,iacxu2sehc95mg,directed,post_graph,2,0,0,0,2
1642,Missing68,iacxu2sehc95mg,directed,post_graph,2,0,0,0,2
1647,Missing66,iad1vovffgk4x5,directed,post_graph,2,0,0,0,2
1648,Missing66,User242,directed,user_graph,2,0,0,0,2
1649,User180,iad1vovffgk4x5,directed,post_graph,2,0,0,0,2
1650,User180,User242,directed,user_graph,2,0,0,0,2
1661,User336,iadskyzlpfb18f,directed,post_graph,2,0,0,0,2
1662,User336,User336,directed,user_graph,2,0,0,0,2
1707,User153,iaf11ioda4ry3,directed,post_graph,2,0,0,0,2
1708,User153,Missing68,directed,user_graph,2,0,0,0,2
1709,Missing65,iaf11ioda4ry3,directed,post_graph,2,0,0,0,2
1710,Missing65,Missing68,directed,user_graph,2,0,0,0,2
1720,User348,iafbzgb8erc5h4,directed,post_graph,2,0,0,0,2
1721,User348,User348,directed,user_graph,2,0,0,0,2
1744,User93,iag2pdepaauyi,directed,post_graph,2,0,0,0,2
1745,User93,Missing66,directed,user_graph,2,0,0,0,2
1746,User339,iag2pdepaauyi,directed,post_graph,2,0,0,0,2
1747,User339,Missing66,directed,user_graph,2,0,0,0,2
1818,User53,iahe1ksigpi6db,directed,post_graph,2,0,0,0,2
1820,User91,iahe1ksigpi6db,directed,post_graph,2,0,0,0,2
1858,Missing68,iahlhkpcdk81b8,directed,post_graph,2,0,0,0,2
1860,User153,iahlhkpcdk81b8,directed,post_graph,2,0,0,0,2
1877,User139,iaif384u3vb3bf,directed,post_graph,2,0,0,0,2
1879,User164,iaif384u3vb3bf,directed,post_graph,2,0,0,0,2
1896,User237,iaj04hxetr2yv,directed,post_graph,2,0,0,0,2
1898,User53,iaj04hxetr2yv,directed,post_graph,2,0,0,0,2
1921,User166,ial4032ms282xq,directed,post_graph,2,0,0,0,2
1923,User93,ial4032ms282xq,directed,post_graph,2,0,0,0,2
1940,User121,iamo97z35rz3h0,directed,post_graph,2,0,0,0,2
1942,User164,iamo97z35rz3h0,directed,post_graph,2,0,0,0,2
1973,Missing66,ianmf4ih2me1p8,directed,post_graph,2,0,0,0,2
1974,Missing66,User90,directed,user_graph,2,0,0,0,2
1975,Missing68,ianmf4ih2me1p8,directed,post_graph,2,0,0,0,2
1976,Missing68,User90,directed,user_graph,2,0,0,0,2
2059,User166,iapnfd6rlmk32t,directed,post_graph,2,0,0,0,2
2060,User166,User321,directed,user_graph,2,0,0,0,2
2082,User40,iaq81wr5bpw5l,directed,post_graph,2,0,0,0,2
2084,User164,iaq81wr5bpw5l,directed,post_graph,2,0,0,0,2
2146,User57,iasytsoma8w3zo,directed,post_graph,2,0,0,0,2
2147,User57,User57,directed,user_graph,2,0,0,0,2
2148,User336,iasytsoma8w3zo,directed,post_graph,2,0,0,0,2
2149,User336,User57,directed,user_graph,2,0,0,0,2
2152,User98,iatffh4kgks6d0,directed,post_graph,2,0,0,0,2
2154,User153,iatffh4kgks6d0,directed,post_graph,2,0,0,0,2
2242,Missing65,iawe8ogmqokd8,directed,post_graph,2,0,0,0,2
2244,User204,iawe8ogmqokd8,directed,post_graph,2,0,0,0,2
2331,User34,iay93katnl659m,directed,post_graph,2,0,0,0,2
2332,User34,User293,directed,user_graph,2,0,0,0,2
2333,User208,iay93katnl659m,directed,post_graph,2,0,0,0,2
2334,User208,User293,directed,user_graph,2,0,0,0,2
2415,User158,ib0x7g1mjf17e4,directed,post_graph,2,0,0,0,2
2417,User291,ib0x7g1mjf17e4,directed,post_graph,2,0,0,0,2
2472,User348,ib35bn2s9i41yb,directed,post_graph,2,0,0,0,2
2474,User166,ib35bn2s9i41yb,directed,post_graph,2,0,0,0,2
2489,hvdb7zxej2ef5,ib4gerz884xxk,directed,post_graph,2,0,0,0,2
2490,hvdb7zxej2ef5,Missing66,directed,user_graph,2,0,0,0,2
2491,hvdb7zxej2ef5,ib4gerz884xxk,directed,post_graph,2,0,0,0,2
2492,hvdb7zxej2ef5,Missing66,directed,user_graph,2,0,0,0,2
2508,User348,ib5dngpoa5h6tm,directed,post_graph,2,0,0,0,2
2511,User53,ib5ea8t66dpdq,directed,post_graph,2,0,0,0,2
2513,User278,ib5ea8t66dpdq,directed,post_graph,2,0,0,1,3
2528,User367,ib7d3fcq4pf2di,directed,post_graph,2,0,0,0,2
2530,Missing68,ib7d3fcq4pf2di,directed,post_graph,2,0,0,1,3
2660,i4il5dezsh25c,ibcww5l0wpy6eu,directed,post_graph,2,0,0,0,2
2661,i4il5dezsh25c,i4jx25qj4hh7k5,directed,user_graph,2,0,0,0,2
2701,i4il5dezsh25c,ibdvq43usnvvw,directed,post_graph,2,0,0,0,2
2702,i4il5dezsh25c,User98,directed,user_graph,2,0,0,0,2
2704,User166,ibdypcozl8y3s0,directed,post_graph,2,0,0,0,2
2705,User166,User153,directed,user_graph,2,0,0,0,2
2706,User182,ibdypcozl8y3s0,directed,post_graph,2,0,0,0,2
2707,User182,User153,directed,user_graph,2,0,0,0,2
2746,User80,ibgxzv10tqy5dr,directed,post_graph,2,0,0,0,2
2747,User80,User135,directed,user_graph,2,0,0,0,2
2748,User131,ibgxzv10tqy5dr,directed,post_graph,2,0,0,0,2
2749,User131,User135,directed,user_graph,2,0,0,0,2
2754,Missing67,ibhbxlbo4ni3oi,directed,post_graph,2,0,0,0,2
2755,Missing67,User224,directed,user_graph,2,0,0,0,2
2756,User224,ibhbxlbo4ni3oi,directed,post_graph,2,0,0,0,2
2757,User224,User224,directed,user_graph,2,0,0,0,2
2814,Missing85,ibirfm4iav0cn,directed,post_graph,2,0,0,0,2
2815,Missing85,User81,directed,user_graph,2,0,0,0,2
2816,Missing66,ibirfm4iav0cn,directed,post_graph,2,0,0,0,2
2817,Missing66,User81,directed,user_graph,2,0,0,0,2
2860,User336,iblba64n4hv2u2,directed,post_graph,2,0,0,0,2
2862,User336,iblba64n4hv2u2,directed,post_graph,2,0,0,1,3
2962,User174,ibq2jirz5eu2u,directed,post_graph,2,0,0,0,2
2963,User174,User174,directed,user_graph,2,0,0,0,2
2964,Missing68,ibq2jirz5eu2u,directed,post_graph,2,0,0,0,2
2965,Missing68,User174,directed,user_graph,2,0,0,0,2
2971,User193,ibrc49jzllt1kv,directed,post_graph,2,0,0,0,2
2972,User193,Missing66,directed,user_graph,2,0,0,0,2
2973,User193,ibrc49jzllt1kv,directed,post_graph,2,0,0,0,2
2974,User193,Missing66,directed,user_graph,2,0,0,0,2
2979,User37,ibs5qfu71uf6v5,directed,post_graph,2,0,0,0,2
2981,User336,ibs5qfu71uf6v5,directed,post_graph,2,0,0,0,2
3026,User61,ibtbaq7t4yl1c6,directed,post_graph,2,0,0,0,2
3027,User61,User348,directed,user_graph,2,0,0,0,2
3028,User321,ibtbaq7t4yl1c6,directed,post_graph,2,0,0,0,2
3029,User321,User348,directed,user_graph,2,0,0,0,2
3035,User36,ibtqb618nhh46w,directed,post_graph,2,0,0,1,3
3036,User36,User160,directed,user_graph,2,0,0,1,3
3037,hyurapz9lkc,ibtqb618nhh46w,directed,post_graph,2,0,0,0,2
3038,hyurapz9lkc,User160,directed,user_graph,2,0,0,0,2
3120,User188,ibwfkb7spe11sq,directed,post_graph,2,0,0,0,2
3121,User188,User245,directed,user_graph,2,0,0,0,2
3122,User166,ibwfkb7spe11sq,directed,post_graph,2,0,0,0,2
3123,User166,User245,directed,user_graph,2,0,0,0,2
3126,User40,ibwsqav14yt2ch,directed,post_graph,2,0,0,0,2
3128,User91,ibwsqav14yt2ch,directed,post_graph,2,0,0,0,2
3135,i4jx25qj4hh7k5,ibx4sdrs2fp6e8,directed,post_graph,2,0,0,0,2
3136,i4jx25qj4hh7k5,User135,directed,user_graph,2,0,0,0,2
3137,User15,ibx4sdrs2fp6e8,directed,post_graph,2,0,0,0,2
3138,User15,User135,directed,user_graph,2,0,0,0,2
3142,User150,ibxvv99k4v31kf,directed,post_graph,2,0,0,0,2
3143,User150,User55,directed,user_graph,2,0,0,0,2
3144,User371,ibxvv99k4v31kf,directed,post_graph,2,0,0,0,2
3145,User371,User55,directed,user_graph,2,0,0,0,2
3164,User166,ibygyh09tc748z,directed,post_graph,2,0,0,0,2
3166,User82,ibygyh09tc748z,directed,post_graph,2,0,0,0,2
3172,User321,ibzn0d7ew6128r,directed,post_graph,2,0,0,0,2
3173,User321,Missing68,directed,user_graph,2,0,0,0,2
3174,User321,ibzn0d7ew6128r,directed,post_graph,2,0,0,0,2
3175,User321,Missing68,directed,user_graph,2,0,0,0,2
3191,User15,ic0t0yzatht3s1,directed,post_graph,2,0,0,0,2
3192,User15,User15,directed,user_graph,2,0,0,0,2
3193,User224,ic0t0yzatht3s1,directed,post_graph,2,0,0,0,2
3194,User224,User15,directed,user_graph,2,0,0,0,2
3218,User367,ic1b64uz3l552w,directed,post_graph,2,0,0,0,2
3220,Missing85,ic1b64uz3l552w,directed,post_graph,2,0,0,1,3
3244,User292,ic386549uk41xv,directed,post_graph,2,0,0,0,2
3245,User292,i4kp810d0NZ,directed,user_graph,2,0,0,0,2
3249,User348,ic3ipmi0w5e71l,directed,post_graph,2,0,0,0,2
3250,User348,User224,directed,user_graph,2,0,0,0,2
3251,User205,ic3ipmi0w5e71l,directed,post_graph,2,0,0,0,2
3252,User205,User224,directed,user_graph,2,0,0,0,2
3269,User91,ic4blsrg3ug1p6,directed,post_graph,2,0,0,1,3
3271,User304,ic4blsrg3ug1p6,directed,post_graph,2,0,0,1,3
3274,User166,ic4fa7btsmb4am,directed,post_graph,2,0,0,0,2
3276,User164,ic4fa7btsmb4am,directed,post_graph,2,0,0,0,2
3279,User150,ic4i0letxag6k6,directed,post_graph,2,0,0,0,2
3280,User150,User321,directed,user_graph,2,0,0,0,2
3333,User166,ic79dyppv13q,directed,post_graph,2,0,0,0,2
3335,User355,ic79dyppv13q,directed,post_graph,2,0,0,0,2
3359,User166,ic8ak08cnzc2u8,directed,post_graph,2,0,0,0,2
3361,Missing66,ic8ak08cnzc2u8,directed,post_graph,2,0,0,0,2
3411,Missing68,icciombtsoc5tg,directed,post_graph,2,0,0,0,2
